method_id,trajectory_id,checkpoint,change_detection_f1,change_detection_precision,change_detection_recall,changed_path_count,changed_state_accuracy,correct_cell_count,correct_change_f1,correct_change_precision,correct_change_recall,dynamic_path_count,dynamic_path_final_state_accuracy,evidence_citation_precision,evidence_hit_rate,exact_state_match,final_state_accuracy,status_accuracy,unchanged_path_count,unchanged_state_accuracy,value_accuracy
fc_openrouter_llama_4_maverick,traj_002,45,0.7368421052631579,0.5833333333333334,1.0,7,0.5714285714285714,26,0.4210526315789474,0.3333333333333333,0.5714285714285714,25,0.88,0.875,1.0,False,0.7647058823529411,0.9117647058823529,27,0.8148148148148148,0.7647058823529411
fc_openrouter_llama_4_maverick,traj_002,60,0.5454545454545454,0.5,0.6,10,0.2,20,0.1818181818181818,0.16666666666666666,0.2,25,0.64,0.5714285714285714,0.4,False,0.5882352941176471,0.8529411764705882,24,0.75,0.5882352941176471
fc_openrouter_llama_4_maverick,traj_002,75,0.7777777777777778,0.6363636363636364,1.0,7,0.8571428571428571,29,0.6666666666666665,0.5454545454545454,0.8571428571428571,25,0.96,1.0,0.8571428571428571,False,0.8529411764705882,0.9117647058823529,27,0.8518518518518519,0.8529411764705882
fc_openrouter_llama_4_maverick,traj_002,90,0.5217391304347825,0.375,0.8571428571428571,7,0.2857142857142857,19,0.17391304347826086,0.125,0.2857142857142857,25,0.6,0.6666666666666666,0.5714285714285714,False,0.5588235294117647,0.5882352941176471,27,0.6296296296296297,0.8529411764705882
fc_openrouter_llama_4_maverick,traj_002,105,0.5714285714285714,0.46153846153846156,0.75,8,0.625,24,0.4761904761904762,0.38461538461538464,0.625,25,0.8,0.2857142857142857,0.25,False,0.7058823529411765,0.8235294117647058,26,0.7307692307692307,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_002,120,0.6956521739130435,0.5714285714285714,0.8888888888888888,9,0.5555555555555556,24,0.43478260869565216,0.35714285714285715,0.5555555555555556,25,0.8,0.25,0.2222222222222222,False,0.7058823529411765,0.7941176470588235,25,0.76,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_002,135,0.5599999999999999,0.5384615384615384,0.5833333333333334,12,0.25,19,0.24000000000000002,0.23076923076923078,0.25,25,0.6,0.05263157894736842,0.08333333333333333,False,0.5588235294117647,0.7058823529411765,22,0.7272727272727273,0.7352941176470589
fc_openrouter_llama_4_maverick,traj_002,150,0.7142857142857143,0.625,0.8333333333333334,12,0.4166666666666667,21,0.35714285714285715,0.3125,0.4166666666666667,25,0.68,0.25,0.25,False,0.6176470588235294,0.7352941176470589,22,0.7272727272727273,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_002,165,0.742857142857143,0.6842105263157895,0.8125,16,0.375,18,0.34285714285714286,0.3157894736842105,0.375,25,0.56,0.4,0.375,False,0.5294117647058824,0.6764705882352942,18,0.6666666666666666,0.7058823529411765
fc_openrouter_llama_4_maverick,traj_002,180,0.7058823529411765,0.6666666666666666,0.75,16,0.125,14,0.11764705882352941,0.1111111111111111,0.125,25,0.4,0.3125,0.3125,False,0.4117647058823529,0.7647058823529411,18,0.6666666666666666,0.5882352941176471
fc_openrouter_llama_4_maverick,traj_002,195,0.5599999999999999,0.5384615384615384,0.5833333333333334,12,0.25,19,0.24000000000000002,0.23076923076923078,0.25,25,0.6,0.3,0.25,False,0.5588235294117647,0.6764705882352942,22,0.7272727272727273,0.7352941176470589
fc_openrouter_llama_4_maverick,traj_002,210,0.4166666666666667,0.3125,0.625,8,0.125,16,0.08333333333333333,0.0625,0.125,25,0.48,0.3333333333333333,0.25,False,0.47058823529411764,0.5882352941176471,26,0.5769230769230769,0.7058823529411765
